Bronx Rolling Sales File.  All Sales From  September 2019 - August 2020,,,,,,,,,,,,,,,,,,, PTS Sales as of 09/18/2020 ,
"For sales prior to the Final, Neighborhood Name and Descriptive Data reflect the Final Roll 2019/20. Sales after the Final Roll, Neighborhood Name and Descriptive Data reflect current data",,,,,,,,,,,,,,,,,,,,
Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
Note: Condominium and cooperative sales are on the unit level and understood to have a count of one.,,,,,,,,,,,,,,,,,,,,
BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4773,16,,A5,3039 GUNTHER,,10469,1,0,1,"2,890","1,890",1955,1,A5,"181,945",7/28/2020
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4773,16,,A5,3039 GUNTHER AVE,,10469,1,0,1,"2,890","1,890",1955,1,A5,0,8/27/2020
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4774,3,,A2,1754 HAMMERSLEY AVE,,10469,1,0,1,"3,745",960,1920,1,A2,0,10/3/2019
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4774,29,,A1,3005 WICKHAM AVENUE,,10469,1,0,1,"1,710","1,690",1950,1,A1,"400,000",10/16/2019
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4774,120,,A5,3027 WICKHAM AVENUE,,10469,1,0,1,"2,660","1,690",1950,1,A5,"377,000",2/11/2020
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4778,46,,A5,3132 GRACE AVENUE,,10469,1,0,1,"2,890","1,890",1960,1,A5,"525,000",4/14/2020
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4780,3,,A5,3061 GRACE AVENUE,,10469,1,0,1,"2,653","1,362",1960,1,A5,"360,000",12/11/2019
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4780,3,,A5,3061 GRACE AVENUE,,10469,1,0,1,"2,653","1,362",1960,1,A5,"529,000",5/28/2020
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4780,35,,A5,3002 ELY AVENUE,,10469,1,0,1,"3,056","1,611",1960,1,A5,"545,000",11/20/2019
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4780,48,,A5,3024 ELY AVENUE,,10469,1,0,1,"2,651","1,368",1960,1,A5,"465,000",12/3/2019
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4781,21,,A5,3043 EDSON AVENUE,,10469,1,0,1,"1,723","1,116",1955,1,A5,"565,000",8/13/2020
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4781,21,,A5,3043 EDSON AVENUE,,10469,1,0,1,"1,723","1,116",1955,1,A5,"200,000",1/29/2020
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4781,54,,A5,3022 GRACE AVENUE,,10469,1,0,1,"2,487","1,920",1955,1,A5,"305,000",11/13/2019
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4784,55,,A5,2944 MICKLE AVENUE,,10469,1,0,1,"1,755","1,116",1960,1,A5,"539,000",2/13/2020
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4784,59,,A5,2952 MICKLE AVE,,10469,1,0,1,"1,755","1,116",1960,1,A5,"515,000",2/20/2020
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4784,62,,A5,2958 MICKLE AVENUE,,10469,1,0,1,"1,568","1,116",1960,1,A5,"485,000",10/8/2019
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4787,56,,A2,2820 KINGSLAND AVENUE,,10469,1,0,1,"3,555","1,045",1930,1,A2,"310,000",11/13/2019
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4788,27,,A2,2915 GUNTHER AVENUE,,10469,1,0,1,"2,375","1,861",1925,1,A2,0,3/26/2020
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4794,51,,A1,2844 WICKHAM AVENUE,,10469,1,0,1,"2,375","2,310",1935,1,A1,"540,000",9/18/2019
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4795,3,,A2,1828 ARNOW AVENUE,,10469,1,0,1,"5,004","1,128",1935,1,A2,0,10/24/2019
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4795,132,,A5,2802 BRUNER AVENUE,,10469,1,0,1,"1,706","1,732",1965,1,A5,"490,000",5/1/2020
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4885,26,,A1,3423 GRACE AVENUE,,10469,1,0,1,"4,750","1,339",1930,1,A1,"585,000",6/26/2020
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4885,52,,A2,3400 ELY AVENUE,,10469,1,0,1,"3,563","1,405",1920,1,A2,0,12/7/2019
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4885,55,,A1,3404 ELY AVENUE,,10469,1,0,1,"3,555","1,700",1899,1,A1,"360,000",6/30/2020
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4886,31,,A1,3419 EDSON AVENUE,,10469,1,0,1,"2,375","1,300",1925,1,A1,"529,000",6/30/2020
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4886,37,,A1,3411 EDSON AVENUE,,10469,1,0,1,"2,375","2,255",1940,1,A1,"340,000",11/20/2019
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4886,70,,A9,3409 EDSON AVENUE,,10469,1,0,1,"7,125",500,1970,1,A9,"340,000",11/20/2019
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4887,35,,A1,3426 EDSON AVENUE,,10469,1,0,1,"2,500","1,440",1925,1,A1,"180,000",1/9/2020
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4887,35,,A1,3426 EDSON AVENUE,,10469,1,0,1,"2,500","1,440",1925,1,A1,"560,000",8/21/2020
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4897,11,,A5,1261 EAST 222 STREET,,10469,1,0,1,"2,642","1,690",1950,1,A5,"304,000",9/17/2019
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4898,41,,A5,1802 SCHIEFFELIN AVENUE,,10466,1,0,1,"1,850","1,674",1955,1,A5,"331,606",10/17/2019
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4898,55,,A1,1224 EAST 224 STREET,,10466,1,0,1,"5,000","1,440",1910,1,A1,"580,000",1/8/2020
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4902,8,,A5,1175 EAST 223 STREET,,10466,1,0,1,"2,325","1,280",1950,1,A5,"385,000",10/11/2019
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4902,26,,A2,1143 EAST 223 STREET,,10466,1,0,1,"2,500","1,800",1940,1,A2,"465,000",11/25/2019
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4903,2,,A5,1187 EAST 224 STREET,,10466,1,0,1,"2,177","1,548",1950,1,A5,0,12/16/2019
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4903,77,,A5,1166 EAST 225 STREET,,10466,1,0,1,"1,840","1,384",1970,1,A5,0,3/19/2020
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4916,128,,A5,3627 DE REIMER AVENUE,,10466,1,0,1,"1,827","1,744",1964,1,A5,0,11/11/2019
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4929,55,,A1,1131 GRENADA PLACE,,10466,1,0,1,"3,236","1,276",1959,1,A1,"475,000",2/4/2020
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4929,60,,A5,1125 E 231,,10466,1,0,1,"3,392","1,276",1958,1,A5,0,7/16/2020
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4934,61,,A5,1173 GRENADA PLACE,,10466,1,0,1,"1,530","1,188",1941,1,A5,0,11/6/2019
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4934,61,,A5,1173 GRENADA PLACE,,10466,1,0,1,"1,530","1,188",1941,1,A5,"436,800",4/24/2020
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4934,62,,A5,1171 GRENADA PLACE,,10466,1,0,1,"1,494","1,188",1941,1,A5,"288,990",12/26/2019
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4939,12,,A5,3883 AMUNDSON AVENUE,,10466,1,0,1,"1,800","1,701",1957,1,A5,"225,000",2/13/2020
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4939,12,,A5,3883 AMUNDSON,,10466,1,0,1,"1,800","1,701",1957,1,A5,"549,999",7/30/2020
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4939,106,,A5,3892 SETON AVENUE,,10466,1,0,1,"2,042","1,701",1958,1,A5,"579,000",4/13/2020
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4940,48,,A5,3846 AMUNDSON,,10466,1,0,1,"1,913","1,392",1963,1,A5,"327,000",6/3/2020
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4943,54,,A1,3695 SECOR AVENUE,,10466,1,0,1,"2,856","1,248",1925,1,A1,"327,000",11/26/2019
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4946,15,,A2,2176 LIGHT STREET,,10466,1,0,1,"3,500","2,052",1930,1,A2,"557,000",3/12/2020
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4946,18,,A1,2186 LIGHT STREET,,10466,1,0,1,"3,000","1,304",1930,1,A1,"86,000",2/26/2020
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4950,50,,A5,3729 ROMBOUTS AVENUE,,10466,1,0,1,"1,800","1,330",1925,1,A5,"385,000",8/3/2020
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4950,54,,A5,3721 ROMBOUTS AVENUE,,10466,1,0,1,"1,800","1,364",1925,1,A5,"505,000",1/23/2020
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4950,58,,A5,3713 ROMBOUTS AVENUE,,10466,1,0,1,"1,805","1,364",1925,1,A5,"250,000",5/27/2020
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4950,67,,A1,3708 DYRE AVENUE,,10466,1,0,1,"2,824","2,032",1910,1,A1,"322,000",1/28/2020
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4956,14,,A5,3932 DE REIMER AVENUE,,10466,1,0,1,"1,995","1,714",1959,1,A5,"520,000",9/5/2019
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4956,50,,A5,3925 WILDER AVENUE,,10466,1,0,1,"2,026","1,116",1959,1,A5,0,10/11/2019
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4957,57,,A1,3919 MURDOCK AVENUE,,10466,1,0,1,"2,500","1,534",1930,1,A1,"505,000",9/5/2019
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4958,79,,A5,1327 EAST 233 STREET,,10466,1,0,1,"1,404","1,728",1960,1,A5,"384,000",1/8/2020
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4959,35,,A1,2108 STRANG AVENUE,,10466,1,0,1,"2,500","2,475",1925,1,A1,0,1/21/2020
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4960,50,,A1,3963 SETON AVENUE,,10466,1,0,1,"2,500","1,512",1931,1,A1,0,7/27/2020
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4963,58,,A0,3955 BELL AVENUE,,10466,1,0,1,"2,625","1,802",1950,1,A0,"526,000",7/16/2020
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4965,26,,A1,3936 HARPER AVENUE,,10466,1,0,1,"2,375","1,224",1910,1,A1,"475,000",4/30/2020
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4965,27,,A1,3938 HARPER AVENUE,,10466,1,0,1,"2,375","1,224",1910,1,A1,"398,000",9/26/2019
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4971,29,,A1,3996 ROMBOUTS AVENUE,,10466,1,0,1,"4,332","1,304",1930,1,A1,"459,900",1/31/2020
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4971,39,,A2,4010 ROMBOUTS AVENUE,,10466,1,0,1,"4,321","1,316",1925,1,A2,0,12/14/2019
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4979,9,,A5,4028 ELY AVENUE,,10466,1,0,1,"1,710","1,152",1940,1,A5,0,11/21/2019
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4979,11,,A5,4032 ELY,,10466,1,0,1,"1,710","1,152",1940,1,A5,"535,600",2/28/2020
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4979,14,,A5,4038 ELY AVENUE,,10466,1,0,1,"2,573","1,152",1940,1,A5,0,12/2/2019
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4979,16,,A5,4042 ELY AVENUE,,10466,1,0,1,"1,710","1,152",1940,1,A5,"390,000",3/17/2020
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4979,23,,A5,4056 ELY AVENUE,,10466,1,0,1,"1,710","1,152",1940,1,A5,"480,000",9/5/2019
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4979,31,,A5,4072 ELY AVENUE,,10466,1,0,1,"1,710","1,152",1940,1,A5,"247,173",8/12/2020
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4979,50,,A5,4087 GRACE AVENUE,,10466,1,0,1,"2,494","1,260",1950,1,A5,"375,000",6/16/2020
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4981,27,,A1,4064 EDSON AVENUE,,10466,1,0,1,"5,000","1,998",1950,1,A1,0,4/2/2020
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4981,44,,A5,4088 EDSON AVENUE,,10466,1,0,1,"1,800","1,798",1955,1,A5,"530,000",1/10/2020
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4982,97,,S1,4000 BAYCHESTER AVENUE,,10466,1,1,2,"1,513","2,229",1965,1,S1,"365,000",9/5/2019
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4984,52,,A5,4079 MURDOCK AVENUE,,10466,1,0,1,"2,600","2,178",1940,1,A5,0,11/8/2019
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4984,73,,A1,4043 MURDOCK AVENUE,,10466,1,0,1,"2,500","1,260",1925,1,A1,"320,000",11/13/2019
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4985,28,,A1,4060 MURDOCK AVENUE,,10466,1,0,1,"2,500","1,140",1935,1,A1,0,8/31/2020
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4987,76,,A5,2143 STRANG AVENUE,,10466,1,0,1,"2,500","1,944",1958,1,A5,0,4/18/2020
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4987,77,,A5,2141 STRANG AVENUE,,10466,1,0,1,"2,500","1,902",1958,1,A5,"526,000",3/23/2020
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,5135,50,,A1,2324 BOLLER AVENUE,,10475,1,0,1,"2,375","1,608",1910,1,A2,"405,000",7/15/2020
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,5227,7,,A1,2044 TILLOTSON AVENUE,,10475,1,0,1,"3,750","1,712",1956,1,A1,"82,000",4/7/2020
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,5227,7,,A1,2044 TILLOTSON,,10475,1,0,1,"3,750","1,712",1956,1,A1,10,3/6/2020
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,5228,49,,A2,3336 PALMER AVENUE,,10475,1,0,1,"3,500","1,704",1920,1,A2,"530,000",1/30/2020
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,5274,37,,A2,3520 ROMBOUTS AVENUE,,10475,1,0,1,"2,500","1,840",1940,1,A2,"295,000",8/27/2020
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,5654,377,,A5,2546 HOLLERS AVE,,10475,1,0,1,"2,742","1,711",1963,1,A5,"475,000",8/31/2020
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,5655,125,,A1,3571 MC OWEN AVENUE,,10475,1,0,1,"2,500","1,277",1930,1,A1,"435,000",11/7/2019
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,5655,130,,A2,3555 MCOWEN AVENUE,,10475,1,0,1,"5,000","1,250",1940,1,A2,"350,000",8/11/2020
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4706,19,,B2,1123 EAST 211 STREET,,10469,2,0,2,"8,475","2,080",1899,1,B2,"820,000",8/24/2020
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4706,28,,B1,3532 LACONIA AVENUE,,10469,2,0,2,"2,500","1,912",1950,1,B1,"615,000",7/1/2020
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4707,72,,B9,1138 EAST 213TH STREET,,10469,2,0,2,"2,390","1,998",1950,1,B9,10,12/30/2019
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4709,21,,B1,1145 EAST 214 STREET,,10469,2,0,2,"1,900","2,125",1945,1,B1,"595,000",2/19/2020
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4711,1,,B1,3744 LACONIA AVENUE,,10469,2,0,2,"1,330","2,320",1955,1,B1,0,7/23/2020
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4711,16,,B1,3732 LACONIA AVE,,10469,2,0,2,"1,493","2,300",1955,1,B1,"760,000",3/16/2020
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4711,16,,B1,3732 LACONIA AVENUE,,10469,2,0,2,"1,493","2,300",1955,1,B1,"450,000",9/26/2019
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4711,21,,B1,3742 LACONIA AVENUE,,10469,2,0,2,"1,479","2,194",1955,1,B1,"615,000",12/10/2019
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4714,4,,B9,3764 LACONIA AVENUE,,10469,2,0,2,"1,883","2,061",1950,1,B9,"605,000",12/6/2019
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4714,6,,B9,3770 LACONIA AVENUE,,10469,2,0,2,"1,888","2,061",1950,1,B9,"690,000",6/9/2020
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4714,29,,B9,1415 OAKLEY STREET,,10469,2,0,2,"1,900","2,125",1950,1,B9,"380,250",6/25/2020
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4714,35,,B9,1149 EAST 219 STREET,,10469,2,0,2,"2,249","2,125",1950,1,B9,0,11/8/2019
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4717,38,,B9,1463 NEEDHAM AVENUE,,10469,2,0,2,"2,850","2,110",1950,1,B9,"795,000",3/27/2020
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4721,107,,B1,1462 HICKS STREET,,10469,2,0,2,"1,966","3,168",2004,1,B1,"725,000",1/13/2020
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4723,23,,B1,3445 MICKLE AVENUE,,10469,2,0,2,"2,390","3,419",1999,1,B1,"749,000",3/27/2020
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4723,49,,B9,3456 EASTCHESTER ROAD,,10469,2,0,2,"2,987","2,176",1960,1,B9,"660,000",6/30/2020
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4723,52,,B9,3462 EASTCHESTER ROAD,,10469,2,0,2,"2,095","2,071",1960,1,B9,"660,000",3/6/2020
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4723,53,,B9,3464 EASTCHESTER ROAD,,10469,2,0,2,"2,910","2,176",1960,1,B9,"699,000",10/15/2019
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4723,158,,B1,3470 EASTCHESTER ROAD,,10469,2,0,2,"1,978","1,854",2003,1,B1,"794,000",12/23/2019
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4724,41,,B1,3450 MICKLE AVENUE,,10469,2,0,2,"2,474","2,112",1950,1,B1,0,4/17/2020
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4725,14,,B1,1484 NEEDHAM AVENUE,,10469,2,0,2,"1,710","1,939",1955,1,B1,0,1/3/2020
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4725,14,,B1,1484 NEEDHAM AVENUE,,10469,2,0,2,"1,710","1,939",1955,1,B1,0,9/21/2019
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4725,15,,B1,1486 NEEDHAM AVENUE,,10469,2,0,2,"1,710","1,912",1955,1,B1,"565,000",6/11/2020
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4725,31,,B2,1468 NEEDHAM,,10469,2,0,2,"2,375","2,464",1920,1,B2,"225,000",1/24/2020
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4726,32,,B1,3538 EASTCHESTER ROAD,,10469,2,0,2,"2,500","1,880",1920,1,B1,0,11/18/2019
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4726,40,,B9,3560 EASTCHESTER ROAD,,10469,2,0,2,"2,967","2,750",1960,1,B9,0,1/27/2020
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4728,88,,B1,3415 TIEMANN AVENUE,,10469,2,0,2,"2,629","1,926",1960,1,B1,0,3/16/2020
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4733,32,,B1,1255 GIVAN AVENUE,,10469,2,0,2,"1,931","1,975",1950,1,B1,"560,000",6/4/2020
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4733,34,,B1,3310 PEARSALL AVENUE,,10469,2,0,2,"2,100","2,077",1950,1,B1,"633,450",10/17/2019
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4733,37,,B1,3316 PEARSALL AVENUE,,10469,2,0,2,"1,967","1,975",1950,1,B1,"400,000",2/27/2020
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4733,41,,B1,3330 PEARSALL AVENUE,,10469,2,0,2,"2,500","2,079",1955,1,B1,1,2/12/2020
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4736,54,,B1,3332 FISH AVE,,10469,2,0,2,"2,500","2,240",1920,1,B1,0,11/21/2019
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4738,23,,B1,3335 CORSA AVENUE,,10469,2,0,2,"1,925","1,952",1955,1,B1,0,11/29/2019
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4738,57,,B1,3350 FENTON AVE,,10469,2,0,2,"2,500","2,582",1935,1,B1,0,3/18/2020
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4739,50,,B1,3232 WILSON AVENUE,,10469,2,0,2,"2,658","1,976",1930,1,B1,"625,000",7/10/2020
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4741,39,,B1,3216 SEYMOUR AVE,,10469,2,0,2,"2,500","2,160",1920,1,B1,"775,000",3/19/2020
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4742,29,,B1,1459 BURKE AVENUE,,10469,2,0,2,"2,400","1,914",1945,1,B1,"575,000",9/20/2019
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4742,31,,B1,1455 BURKE AVENUE,,10469,2,0,2,"2,442","1,914",1945,1,B1,"650,000",7/23/2020
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4742,31,,B1,1455 BURKE AVENUE,,10469,2,0,2,"2,442","1,914",1945,1,B1,"380,000",11/14/2019
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4743,47,,B9,3328 CORSA AVENUE,,10469,2,0,2,"2,200","1,722",1950,1,B9,"535,000",6/16/2020
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4743,60,,B3,3360 CORSA AVENUE,,10469,2,0,2,"2,000","2,385",1950,1,B3,0,8/20/2020
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4744,5,,B3,3349 MICKLE,,10469,2,0,2,"1,853","1,440",1940,1,B3,0,12/11/2019
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4746,7,,B1,3251 EASTCHESTER ROAD,,10469,2,0,2,"2,200","1,475",1955,1,B1,"476,000",12/11/2019
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4746,7,,B1,3251 EASTCHESTER ROAD,,10469,2,0,2,"2,200","1,475",1955,1,B1,"730,000",4/3/2020
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4746,18,,B1,3229 EASTCHESTER ROAD,,10469,2,0,2,"2,200","1,475",1955,1,B1,"580,000",10/16/2019
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4747,28,,B1,3215 MICKLE AVENUE,,10469,2,0,2,"4,763","2,356",1955,1,B1,"870,000",5/13/2020
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4747,32,,B1,3207 MICKLE AVENUE,,10469,2,0,2,"1,710","2,052",1955,1,B1,"549,000",2/11/2020
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4748,8,,B9,3243 KINGSLAND AVENUE,,10469,2,0,2,"2,660","3,000",1965,1,B9,"525,000",10/11/2019
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4748,8,,B9,3243 KINGSLAND AVENUE,,10469,2,0,2,"2,660","3,000",1965,1,B9,"410,000",9/27/2019
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4748,47,,B3,3220 MICKLE AVENUE,,10469,2,0,2,"4,750","2,639",1935,1,B3,0,8/13/2020
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4748,47,,B3,3220 MICKLE AVENUE,,10469,2,0,2,"4,750","2,639",1935,1,B3,0,8/28/2020
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4748,64,,S2,1610 GIVAN AVENUE,,10469,2,1,3,"3,840","2,570",1965,1,S2,0,8/31/2020
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4749,1,,B3,3352 KINGSLAND AVENUE,,10469,2,0,2,"3,150","1,794",1950,1,B3,"631,000",3/11/2020
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4751,23,,B1,3327 WICKHAM AVENUE,,10469,2,0,2,"1,900","2,620",1970,1,B1,"680,000",9/13/2019
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4752,23,,B1,1748 GIVAN AVENUE,,10469,2,0,2,"3,617","2,800",1970,1,B1,0,6/9/2020
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4752,55,,B1,3227 WICKHAM AVENUE,,10469,2,0,2,"2,723","2,080",1970,1,B1,0,12/3/2019
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4752,70,,B1,3208 GUNTHER AVENUE,,10469,2,0,2,"1,880","2,080",1970,1,B1,"730,000",6/24/2020
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4752,74,,B1,3216 GUNTHER AVENUE,,10469,2,0,2,"2,695","2,080",1970,1,B1,"358,000",11/1/2019
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4752,79,,B1,3228 GUNTHER AVENUE,,10469,2,0,2,"1,900","2,080",1970,1,B1,"500,000",6/19/2020
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4752,119,,B1,3205 GUNTHER AVENUE,,10469,2,0,2,"1,900","2,620",1970,1,B1,"710,000",6/11/2020
